#{"t_start": 1691064604.8087392, "env_id": null}
r,l,t
0.0,6,33.822413
0.0,6,33.830215
0.0,6,33.835758
0.0,6,33.842331
0.0,6,33.846746
0.0,6,33.852829
0.0,6,33.857043
0.0,6,33.86278
0.0,6,33.867182
0.0,6,33.873337
0.0,6,33.877505
0.0,6,33.88319
0.0,6,33.887459
0.0,6,33.893695
0.0,6,33.897443
-0.9375,4,33.900475
-0.9375,4,33.904896
0.0,6,33.911781
0.0,6,33.915656
0.0,6,33.922386
0.0,6,33.928372
-0.96875,5,33.932303
0.0,6,33.939195
0.0,6,33.94444
0.0,6,33.950248
0.0,6,33.955177
0.0,6,33.962158
0.0,6,33.965972
0.0,6,33.972872
0.0,6,33.97649
-0.96875,5,33.9811
0.0,6,33.984806
0.0,6,33.989902
0.0,6,33.993518
0.0,6,33.998873
0.0,6,34.002509
-0.96875,5,34.005552
0.0,6,34.010667
0.0,6,34.01427
0.0,6,34.019211
0.0,6,34.022763
0.0,6,34.029057
0.0,6,34.032895
0.0,6,34.038675
0.0,6,34.043838
0.0,6,34.048806
0.0,6,34.053091
0.0,6,34.059975
0.0,6,34.063855
0.0,6,34.068986
0.0,6,34.073505
0.0,6,34.080122
0.0,6,34.083989
0.0,6,34.089827
0.0,6,34.093767
0.0,6,34.101107
0.0,6,34.105874
0.0,6,34.111239
0.0,6,34.114983
0.0,6,34.120004
0.0,6,34.123659
0.0,6,34.128984
0.0,6,34.132643
0.0,6,34.13823
0.0,6,34.142497
0.0,6,34.148898
0.0,6,34.153387
0.0,6,34.159329
0.0,6,34.164601
0.0,6,34.170025
0.0,6,34.174872
0.0,6,34.181887
0.0,6,34.185719
0.0,6,34.192493
0.0,6,34.199239
0.0,6,34.205491
0.0,6,34.211228
0.0,6,34.216833
0.0,6,34.220717
0.0,6,34.226663
0.0,6,34.2319
0.0,6,34.237041
0.0,6,34.241342
0.0,6,34.247789
0.0,6,34.252263
0.0,6,34.258608
-0.96875,5,34.263457
0.0,6,34.268949
0.0,6,34.273554
0.0,6,34.280102
0.0,6,34.284114
0.0,6,34.290124
0.0,6,34.296006
0.0,6,34.301303
0.0,6,34.306174
0.0,6,34.313307
0.0,6,34.317526
0.0,6,34.324186
0.0,6,34.329092
0.0,6,34.334625
0.0,6,34.338977
0.0,6,34.344441
0.0,6,34.370263
0.0,6,34.376401
0.0,6,34.380475
0.0,6,34.385574
0.0,6,34.389227
0.0,6,34.394743
0.0,6,34.399709
0.0,6,34.405351
0.0,6,34.409526
0.0,6,34.415901
0.0,6,34.420206
0.0,6,34.426082
0.0,6,34.430906
0.0,6,34.43584
0.0,6,34.439736
0.0,6,34.447008
0.0,6,34.450793
0.0,6,34.455928
0.0,6,34.460437
-0.96875,5,34.463679
0.0,6,34.470369
0.0,6,34.474323
0.0,6,34.480046
-0.96875,5,34.483121
0.0,6,34.487776
0.0,6,34.491155
0.0,6,34.496043
0.0,6,34.49956
0.0,6,34.504679
0.0,6,34.508304
0.0,6,34.513449
0.0,6,34.517091
0.0,6,34.521989
0.0,6,34.525346
-0.96875,5,34.528441
0.0,6,34.534933
0.0,6,34.538625
0.0,6,34.544514
0.0,6,34.549335
0.0,6,34.555414
0.0,6,34.559704
0.0,6,34.566508
0.0,6,34.570305
0.0,6,34.575447
0.0,6,34.580438
0.0,6,34.586838
0.0,6,34.590878
0.0,6,34.596498
0.0,6,34.600423
0.0,6,34.60661
0.0,6,34.610759
0.0,6,34.616847
0.0,6,34.620437
0.0,6,34.626462
0.0,6,34.630121
0.0,6,34.63505
0.0,6,34.638574
0.0,6,34.643574
0.0,6,34.647819
0.0,6,34.655419
0.0,6,34.659347
0.0,6,34.665396
0.0,6,34.671257
-0.9375,4,34.674256
0.0,6,34.679759
0.0,6,34.685786
0.0,6,34.691443
0.0,6,34.697472
0.0,6,34.708025
0.0,6,34.712627
0.0,6,34.720038
0.0,6,34.723946
0.0,6,34.730586
0.0,6,34.736144
0.0,6,34.741717
0.0,6,34.746559
0.0,6,34.754198
0.0,6,34.758322
0.0,6,34.764751
0.0,6,34.769557
0.0,6,34.775002
0.0,6,34.77962
0.0,6,34.786506
0.0,6,34.790304
0.0,6,34.79625
0.0,6,34.801869
0.0,6,34.807797
0.0,6,34.812883
0.0,6,34.820031
0.0,6,34.824262
0.0,6,34.830657
-0.9375,4,34.835171
0.0,6,34.838909
0.0,6,34.845138
0.0,6,34.849903
0.0,6,34.855494
0.0,6,34.859233
0.0,6,34.864841
0.0,6,34.868532
0.0,6,34.874412
0.0,6,34.878221
0.0,6,34.883674
0.0,6,34.887623
0.0,6,34.892691
0.0,6,34.896206
0.0,6,34.903643
0.0,6,34.907869
0.0,6,34.914979
0.0,6,34.920211
0.0,6,34.926231
0.0,6,34.930634
0.0,6,34.93727
-0.96875,5,34.940462
0.0,6,34.946138
0.0,6,34.951244
0.0,6,34.95693
-0.96875,5,34.960721
0.0,6,34.964799
0.0,6,34.971301
-0.96875,5,34.974793
0.0,6,34.980728
0.0,6,34.984286
0.0,6,34.989239
0.0,6,34.992918
0.0,6,34.997956
0.0,6,35.001608
0.0,6,35.006624
0.0,6,35.010518
0.0,6,35.015486
0.0,6,35.01913
0.0,6,35.024026
0.0,6,35.027607
0.0,6,35.032961
0.0,6,35.037842
0.0,6,35.04322
0.0,6,35.047473
-0.96875,5,35.052054
0.0,6,35.057428
0.0,6,35.06174
0.0,6,35.067684
-0.96875,5,35.071559
0.0,6,35.076887
0.0,6,35.081265
0.0,6,35.088064
0.0,6,35.091796
0.0,6,35.097572
0.0,6,35.101912
0.0,6,35.108797
0.0,6,35.112556
0.0,6,35.118219
0.0,6,35.122107
0.0,6,35.126996
0.0,6,35.130524
0.0,6,35.135387
0.0,6,35.139442
0.0,6,35.144341
0.0,6,35.147715
0.0,6,35.153254
0.0,6,35.157864
0.0,6,35.163712
0.0,6,35.168
0.0,6,35.174228
0.0,6,35.178218
0.0,6,35.184494
0.0,6,35.189303
0.0,6,35.195874
0.0,6,35.202901
0.0,6,35.209844
0.0,6,35.214093
0.0,6,35.22071
0.0,6,35.224132
0.0,6,35.229361
0.0,6,35.233765
0.0,6,35.240197
0.0,6,35.24407
0.0,6,35.249735
0.0,6,35.253571
0.0,6,35.260021
0.0,6,35.264489
0.0,6,35.27036
0.0,6,35.275504
0.0,6,35.281229
-0.9375,4,35.284691
0.0,6,35.289306
0.0,6,35.294977
0.0,6,35.299423
0.0,6,35.306474
0.0,6,35.310463
0.0,6,35.316321
0.0,6,35.322571
0.0,6,35.329411
0.0,6,35.334169
0.0,6,35.341227
0.0,6,35.345949
0.0,6,35.352492
0.0,6,35.356089
0.0,6,35.361673
0.0,6,35.365828
0.0,6,35.370945
0.0,6,35.375241
0.0,6,35.380682
0.0,6,35.384484
0.0,6,35.41276
0.0,6,35.41771
0.0,6,35.424659
0.0,6,35.428753
0.0,6,35.434569
0.0,6,35.439555
-0.96875,5,35.442858
0.0,6,35.448856
-0.9375,4,35.452167
-0.9375,4,35.456433
-0.9375,4,35.459514
0.0,6,35.463314
-0.9375,4,35.467255
-0.9375,4,35.471252
-0.9375,4,35.47508
-0.9375,4,35.478047
-0.9375,4,35.481357
-0.9375,4,35.484958
-0.9375,4,35.487964
-0.9375,4,35.4909
-0.9375,4,35.493911
-0.9375,4,35.496845
-0.9375,4,35.499766
-0.9375,4,35.502702
-0.9375,4,35.505645
-0.9375,4,35.508767
0.0,6,35.513867
-0.9375,4,35.517599
-0.9375,4,35.520596
-0.9375,4,35.523335
0.0,6,35.526746
-0.9375,4,35.529546
-0.9375,4,35.532488
-0.9375,4,35.535297
-0.9375,4,35.539548
0.0,6,35.545026
0.0,6,35.549303
0.0,6,35.556148
0.0,6,35.55971
0.0,6,35.56564
0.0,6,35.569777
0.0,6,35.576198
0.0,6,35.580133
0.0,6,35.586735
0.0,6,35.591338
-0.9375,4,35.594129
0.0,6,35.599755
0.0,6,35.605275
-0.96875,5,35.610105
0.0,6,35.613794
0.0,6,35.619445
0.0,6,35.622893
0.0,6,35.628095
-0.96875,5,35.631142
-0.9375,4,35.63401
-0.9375,4,35.636811
-0.9375,4,35.639543
-0.9375,4,35.642342
-0.9375,4,35.645406
-0.9375,4,35.648242
-0.9375,4,35.651221
0.0,6,35.65464
0.0,6,35.659523
0.0,6,35.663057
0.0,6,35.667962
-0.9375,4,35.671477
0.0,6,35.675881
-0.9375,4,35.67917
-0.9375,4,35.682932
-0.9375,4,35.686891
-0.9375,4,35.69076
-0.9375,4,35.693646
-0.9375,4,35.698723
-0.9375,4,35.70347
-0.9375,4,35.706859
-0.9375,4,35.71118
-0.9375,4,35.714533
-0.9375,4,35.717905
-0.9375,4,35.722151
-0.9375,4,35.72596
-0.9375,4,35.728964
-0.9375,4,35.732195
-0.9375,4,35.736075
-0.9375,4,35.739085
-0.9375,4,35.743316
-0.9375,4,35.746454
-0.9375,4,35.749468
0.0,6,35.755043
-0.9375,4,35.758523
-0.9375,4,35.763003
-0.9375,4,35.76636
-0.9375,4,35.770247
-0.9375,4,35.773455
-0.9375,4,35.777526
-0.9375,4,35.780714
-0.9375,4,35.784169
-0.9375,4,35.787689
-0.9375,4,35.791147
-0.9375,4,35.795152
-0.9375,4,35.798319
-0.9375,4,35.802052
-0.9375,4,35.805732
-0.9375,4,35.809966
-0.9375,4,35.812846
-0.9375,4,35.816074
-0.9375,4,35.819514
-0.9375,4,35.822847
0.0,6,35.827885
-0.9375,4,35.831715
-0.9375,4,35.835146
-0.9375,4,35.838453
-0.9375,4,35.84264
-0.9375,4,35.845883
-0.9375,4,35.84892
-0.9375,4,35.852507
-0.9375,4,35.855513
-0.9375,4,35.858387
-0.9375,4,35.861166
-0.9375,4,35.863986
-0.9375,4,35.866866
-0.9375,4,35.869728
-0.9375,4,35.872509
-0.9375,4,35.875294
-0.9375,4,35.878072
-0.9375,4,35.880918
-0.9375,4,35.883735
-0.9375,4,35.886514
-0.9375,4,35.889243
-0.9375,4,35.892092
-0.9375,4,35.894871
-0.9375,4,35.898058
-0.9375,4,35.901
-0.9375,4,35.903876
0.0,6,35.908582
-0.9375,4,35.911383
-0.9375,4,35.914278
-0.9375,4,35.917523
-0.9375,4,35.920635
-0.9375,4,35.924355
-0.9375,4,35.928018
-0.9375,4,35.931342
-0.9375,4,35.934972
-0.9375,4,35.938358
-0.9375,4,35.942562
-0.9375,4,35.945474
-0.9375,4,35.948212
-0.9375,4,35.951323
-0.9375,4,35.954775
-0.9375,4,35.959412
-0.9375,4,35.962372
-0.9375,4,35.965256
-0.9375,4,35.968698
-0.9375,4,35.972414
-0.9375,4,35.975428
-0.9375,4,35.979654
-0.9375,4,35.98333
-0.9375,4,35.986499
-0.9375,4,35.989829
-0.9375,4,35.992701
-0.9375,4,35.996621
-0.9375,4,36.000482
-0.9375,4,36.003943
-0.9375,4,36.007323
-0.9375,4,36.010251
-0.9375,4,36.013123
-0.9375,4,36.01591
-0.9375,4,36.019013
-0.9375,4,36.022648
-0.9375,4,36.025681
-0.9375,4,36.028485
-0.9375,4,36.031131
-0.9375,4,36.033914
-0.96875,5,36.037028
-0.9375,4,36.039815
-0.9375,4,36.043771
-0.9375,4,36.046946
-0.9375,4,36.050014
-0.9375,4,36.053243
-0.9375,4,36.056742
-0.9375,4,36.061158
-0.9375,4,36.06437
-0.9375,4,36.067536
-0.9375,4,36.070761
-0.9375,4,36.07403
-0.9375,4,36.078261
-0.9375,4,36.081489
-0.9375,4,36.08467
-0.9375,4,36.088107
-0.9375,4,36.091477
-0.9375,4,36.095634
-0.9375,4,36.098652
-0.9375,4,36.101715
-0.9375,4,36.1059
-0.9375,4,36.109861
-0.9375,4,36.113321
-0.96875,5,36.116539
-0.96875,5,36.122248
-0.96875,5,36.125862
-0.96875,5,36.12906
-0.96875,5,36.132211
-0.96875,5,36.136967
-0.96875,5,36.140191
-0.96875,5,36.14348
-0.96875,5,36.146713
-0.96875,5,36.151631
-0.96875,5,36.154961
-0.96875,5,36.158455
-0.96875,5,36.163088
-0.96875,5,36.168166
-0.9375,4,36.171668
-0.9375,4,36.175578
-0.9375,4,36.179648
-0.9375,4,36.182755
0.0,6,36.186796
-0.9375,4,36.190225
-0.9375,4,36.194296
-0.9375,4,36.198444
-0.9375,4,36.203571
-0.9375,4,36.207178
-0.9375,4,36.210597
-0.9375,4,36.214848
-0.9375,4,36.217969
-0.9375,4,36.221258
-0.9375,4,36.224708
-0.9375,4,36.228997
-0.9375,4,36.232103
-0.9375,4,36.235726
-0.9375,4,36.239313
-0.9375,4,36.242861
-0.9375,4,36.247089
-0.9375,4,36.25104
-0.9375,4,36.25458
-0.9375,4,36.258834
0.0,6,36.266706
-0.9375,4,36.270113
-0.9375,4,36.274578
-0.9375,4,36.278179
-0.9375,4,36.282588
-0.9375,4,36.285844
-0.9375,4,36.289825
-0.9375,4,36.293216
-0.9375,4,36.297899
-0.9375,4,36.301145
-0.9375,4,36.304808
-0.9375,4,36.308563
0.0,6,36.313595
-0.9375,4,36.316746
0.0,6,36.32221
-0.9375,4,36.325764
-0.9375,4,36.33003
-0.9375,4,36.333311
-0.9375,4,36.336544
-0.9375,4,36.340276
-0.9375,4,36.343567
-0.9375,4,36.347742
-0.9375,4,36.350763
-0.9375,4,36.354111
-0.9375,4,36.357397
-0.9375,4,36.36027
-0.9375,4,36.36311
-0.9375,4,36.366002
-0.9375,4,36.368833
-0.9375,4,36.371908
-0.9375,4,36.374861
-0.9375,4,36.37789
-0.9375,4,36.380883
-0.9375,4,36.383839
-0.9375,4,36.386727
-0.9375,4,36.389554
-0.9375,4,36.392824
0.0,6,36.396348
-0.9375,4,36.399223
-0.9375,4,36.40245
-0.9375,4,36.40585
-1.0,6,36.410835
-0.9375,4,36.413685
-0.9375,4,36.416614
-0.9375,4,36.419795
-0.9375,4,36.442404
-0.9375,4,36.447304
-0.9375,4,36.450574
-0.9375,4,36.453947
0.0,6,36.458267
-0.9375,4,36.462885
-0.9375,4,36.46602
-0.9375,4,36.469302
-0.9375,4,36.473021
-0.9375,4,36.47623
-0.9375,4,36.480495
-0.9375,4,36.483974
-0.9375,4,36.487733
-0.9375,4,36.492092
-0.9375,4,36.49657
-0.9375,4,36.499636
-0.9375,4,36.502833
-0.9375,4,36.507429
-0.9375,4,36.510591
0.0,6,36.515268
-0.9375,4,36.517962
-0.9375,4,36.52109
-0.96875,5,36.52479
-0.9375,4,36.528204
-0.9375,4,36.531582
-0.9375,4,36.53488
-0.9375,4,36.537737
-0.9375,4,36.540394
-0.9375,4,36.544162
-0.96875,5,36.548089
-0.96875,5,36.551653
-0.96875,5,36.558128
-0.96875,5,36.562816
-0.96875,5,36.566571
-0.96875,5,36.57019
-0.96875,5,36.576846
-0.96875,5,36.581577
-0.9375,4,36.58467
-0.9375,4,36.588901
-0.9375,4,36.592351
-0.9375,4,36.597542
-0.9375,4,36.600556
-0.9375,4,36.60432
-0.9375,4,36.608007
-0.9375,4,36.612914
-0.9375,4,36.615991
-0.9375,4,36.618875
-0.9375,4,36.622307
-0.9375,4,36.626153
-0.9375,4,36.629175
-0.9375,4,36.632141
-0.9375,4,36.635045
-0.9375,4,36.637947
-0.9375,4,36.640979
-0.9375,4,36.643634
-0.9375,4,36.646327
-0.9375,4,36.649008
-0.9375,4,36.651862
-0.9375,4,36.655306
-0.9375,4,36.658334
-0.9375,4,36.661166
-0.9375,4,36.664207
-0.9375,4,36.667098
-0.9375,4,36.670021
-0.9375,4,36.672934
-0.9375,4,36.675892
-0.9375,4,36.680739
-0.9375,4,36.683693
-0.9375,4,36.6871
-0.9375,4,36.690894
-0.9375,4,36.695529
-0.9375,4,36.699853
-0.9375,4,36.704013
-0.96875,5,36.707916
-0.9375,4,36.711965
-0.9375,4,36.715778
-0.9375,4,36.719057
-0.9375,4,36.723312
-0.96875,5,36.727013
-0.9375,4,36.731215
-0.9375,4,36.734387
-0.9375,4,36.738
-0.9375,4,36.741754
-0.9375,4,36.747074
-0.9375,4,36.750411
-0.9375,4,36.753812
-0.9375,4,36.757523
-0.9375,4,36.762006
-0.9375,4,36.765199
0.0,6,36.771923
-0.9375,4,36.775885
0.0,6,36.780765
-0.9375,4,36.785006
-0.9375,4,36.788503
0.0,6,36.79632
-0.9375,4,36.800115
0.0,6,36.804931
-0.9375,4,36.808577
-0.9375,4,36.813876
-0.9375,4,36.817091
-0.96875,5,36.823041
-0.96875,5,36.828337
-0.96875,5,36.832275
-0.96875,5,36.836075
-0.9375,4,36.839712
-0.9375,4,36.844047
-0.9375,4,36.847814
0.0,6,36.853558
-0.9375,4,36.857608
-0.9375,4,36.861285
-0.9375,4,36.865402
-0.9375,4,36.868408
-0.9375,4,36.872223
-0.9375,4,36.875593
-0.9375,4,36.878644
-0.9375,4,36.882053
-0.9375,4,36.885114
-0.9375,4,36.888485
-0.9375,4,36.891522
-0.9375,4,36.895127
-0.9375,4,36.898039
-0.9375,4,36.900875
-0.9375,4,36.903945
-0.9375,4,36.906816
-0.9375,4,36.909924
-0.96875,5,36.913608
-0.9375,4,36.917014
-0.9375,4,36.92024
-0.9375,4,36.92359
-0.9375,4,36.926816
-0.9375,4,36.931583
-0.9375,4,36.934727
-0.9375,4,36.938275
-0.9375,4,36.942294
-0.9375,4,36.946833
-0.9375,4,36.95
-0.9375,4,36.952951
-0.9375,4,36.956949
-0.9375,4,36.961612
-0.9375,4,36.965086
-0.9375,4,36.968094
-0.9375,4,36.972008
-0.9375,4,36.97578
-0.9375,4,36.980397
-0.9375,4,36.983671
-0.9375,4,36.987274
-0.9375,4,36.991089
0.0,6,36.997581
-0.9375,4,37.001083
-0.9375,4,37.004626
-0.96875,5,37.008814
-0.96875,5,37.012149
-0.96875,5,37.016045
0.0,6,37.021982
-0.96875,5,37.025703
-0.96875,5,37.029034
-0.96875,5,37.033933
-0.96875,5,37.037443
-0.96875,5,37.040863
-0.9375,4,37.044172
-0.9375,4,37.047318
-0.9375,4,37.050186
-0.9375,4,37.053689
-0.9375,4,37.056578
-0.9375,4,37.060358
-0.9375,4,37.064628
-0.9375,4,37.068506
-0.9375,4,37.071901
-0.9375,4,37.076143
-0.9375,4,37.080207
-0.9375,4,37.083777
-0.9375,4,37.086915
-0.9375,4,37.090654
-0.9375,4,37.094737
-0.9375,4,37.098878
-0.9375,4,37.101769
-0.96875,5,37.106611
-0.96875,5,37.113154
-0.96875,5,37.116797
-0.96875,5,37.120247
-0.96875,5,37.124154
-0.96875,5,37.131092
-0.96875,5,37.135005
-0.96875,5,37.139093
-0.96875,5,37.142737
-0.96875,5,37.147483
-0.96875,5,37.151352
-0.96875,5,37.154699
-0.96875,5,37.158288
-0.9375,4,37.161206
-0.9375,4,37.165158
-0.9375,4,37.168156
-0.9375,4,37.17095
-0.9375,4,37.173869
-0.9375,4,37.177062
-0.9375,4,37.181646
-0.9375,4,37.184684
-0.9375,4,37.188343
-0.9375,4,37.192146
-0.9375,4,37.196911
-0.9375,4,37.200431
-0.9375,4,37.204227
-0.9375,4,37.20752
-0.9375,4,37.211256
-0.9375,4,37.214829
-0.9375,4,37.219676
-0.9375,4,37.223204
-0.9375,4,37.226635
-0.9375,4,37.22966
-0.9375,4,37.232724
-0.9375,4,37.236041
-0.9375,4,37.240244
-0.9375,4,37.244466
-0.9375,4,37.247766
0.0,6,37.252941
-0.9375,4,37.257221
-0.9375,4,37.261093
-0.9375,4,37.264737
-0.9375,4,37.267755
0.0,6,37.272519
-0.9375,4,37.276245
-0.9375,4,37.281051
-0.9375,4,37.284482
-0.9375,4,37.288376
-0.9375,4,37.292977
-0.9375,4,37.296939
-0.9375,4,37.300168
-0.9375,4,37.303273
-0.9375,4,37.307038
-0.9375,4,37.31058
-0.9375,4,37.315221
-0.9375,4,37.318405
-0.9375,4,37.322063
-0.9375,4,37.326291
-0.9375,4,37.331104
-0.9375,4,37.334227
-0.9375,4,37.338475
0.0,6,37.345015
-0.96875,5,37.348886
-0.9375,4,37.352974
-0.9375,4,37.356544
-0.9375,4,37.360776
-0.9375,4,37.364778
-0.9375,4,37.368393
-0.9375,4,37.371942
-0.9375,4,37.375818
-0.9375,4,37.378884
-0.9375,4,37.381786
-0.9375,4,37.384811
-0.9375,4,37.387693
-0.9375,4,37.390516
-0.9375,4,37.39339
-0.9375,4,37.396337
-0.9375,4,37.399369
-0.9375,4,37.40221
-0.9375,4,37.405688
-0.9375,4,37.408676
-0.9375,4,37.411558
-0.9375,4,37.414492
-0.9375,4,37.417348
-0.9375,4,37.421132
-0.9375,4,37.424358
-0.9375,4,37.427448
-0.9375,4,37.430279
-0.9375,4,37.433082
-0.9375,4,37.435884
-0.9375,4,37.438775
-0.9375,4,37.441571
-0.9375,4,37.445405
-0.9375,4,37.44885
-0.9375,4,37.473611
0.0,6,37.480544
-0.9375,4,37.483377
-0.9375,4,37.486254
-0.9375,4,37.49
-0.9375,4,37.493471
-0.96875,5,37.498383
-0.96875,5,37.502157
0.0,6,37.508761
-0.96875,5,37.513985
-0.96875,5,37.517379
-0.96875,5,37.520989
-0.96875,5,37.526606
-0.96875,5,37.529907
-0.96875,5,37.533633
0.0,6,37.53882
0.0,6,37.542916
-0.96875,5,37.546368
-0.96875,5,37.551693
-0.96875,5,37.554965
-0.96875,5,37.558295
-0.96875,5,37.563777
-0.9375,4,37.566891
0.0,6,37.573653
-0.9375,4,37.578491
-0.9375,4,37.582043
-0.9375,4,37.585149
-0.9375,4,37.588678
-0.9375,4,37.592419
-0.9375,4,37.596998
-0.9375,4,37.600204
-0.9375,4,37.603523
-0.9375,4,37.607438
-0.96875,5,37.611915
-0.9375,4,37.615738
-0.9375,4,37.618824
-0.9375,4,37.623308
-0.9375,4,37.627751
-0.9375,4,37.631316
-0.9375,4,37.634377
-0.9375,4,37.63786
0.0,6,37.643506
-0.9375,4,37.646451
-0.9375,4,37.649376
0.0,6,37.652919
-0.9375,4,37.655728
-0.9375,4,37.658406
-0.9375,4,37.661209
-0.9375,4,37.664108
-0.9375,4,37.666918
-0.9375,4,37.669742
0.0,6,37.674669
-0.9375,4,37.677683
0.0,6,37.681285
-0.9375,4,37.684127
0.0,6,37.688868
-0.9375,4,37.69176
-0.9375,4,37.69573
-0.9375,4,37.699239
-0.9375,4,37.703842
-0.9375,4,37.708006
-0.9375,4,37.711635
-0.9375,4,37.716061
-0.9375,4,37.719211
-0.9375,4,37.722853
-0.9375,4,37.726569
-0.9375,4,37.730739
-0.9375,4,37.733653
-0.9375,4,37.736895
-0.9375,4,37.740389
-0.9375,4,37.744437
-0.9375,4,37.74864
-0.9375,4,37.751645
-0.9375,4,37.754826
-0.9375,4,37.758371
-0.9375,4,37.761949
-0.9375,4,37.765356
-0.9375,4,37.769128
-0.9375,4,37.772815
-0.9375,4,37.776167
-0.9375,4,37.779395
-0.9375,4,37.783004
-0.9375,4,37.786659
-0.9375,4,37.789905
-0.9375,4,37.793555
-0.9375,4,37.796559
-0.9375,4,37.801277
-0.9375,4,37.804782
-0.9375,4,37.80826
0.0,6,37.812293
-0.9375,4,37.816368
-0.9375,4,37.819758
-0.9375,4,37.82302
-0.9375,4,37.826759
-0.9375,4,37.829976
-0.9375,4,37.8342
-0.9375,4,37.837861
-0.9375,4,37.841241
-0.9375,4,37.84495
-0.9375,4,37.849084
-0.9375,4,37.852597
-0.9375,4,37.855513
-0.9375,4,37.859025
0.0,6,37.864854
-0.9375,4,37.868351
-0.9375,4,37.871273
-0.9375,4,37.874759
-0.9375,4,37.87799
-0.9375,4,37.882296
0.0,6,37.886084
-0.9375,4,37.889038
-0.9375,4,37.892654
-0.9375,4,37.895841
-0.9375,4,37.898821
-0.9375,4,37.902195
-0.9375,4,37.905317
-0.9375,4,37.908872
-0.9375,4,37.911806
-0.9375,4,37.914609
-0.9375,4,37.917461
-0.9375,4,37.920413
-0.9375,4,37.923532
-0.9375,4,37.927263
-0.9375,4,37.930789
-0.9375,4,37.933891
-0.9375,4,37.937466
-0.9375,4,37.940695
-0.9375,4,37.943967
-0.9375,4,37.948584
-0.96875,5,37.951957
-0.9375,4,37.955175
-0.9375,4,37.958633
0.0,6,37.966121
-0.9375,4,37.96929
-0.9375,4,37.972462
-0.9375,4,37.976479
-0.9375,4,37.98055
-0.9375,4,37.984553
-0.9375,4,37.987607
-0.9375,4,37.991753
-0.9375,4,37.995212
-0.96875,5,38.000547
-0.9375,4,38.003743
-0.9375,4,38.007068
-0.9375,4,38.011275
-0.9375,4,38.015981
-0.9375,4,38.01903
-0.9375,4,38.022065
-0.9375,4,38.025651
-0.9375,4,38.029155
0.0,6,38.03461
-0.9375,4,38.037534
-0.9375,4,38.040468
-0.9375,4,38.043399
-0.9375,4,38.046303
-0.9375,4,38.049094
-0.9375,4,38.052039
-0.9375,4,38.055401
-0.9375,4,38.058733
-0.9375,4,38.061634
-0.9375,4,38.064618
-0.9375,4,38.067367
0.0,6,38.070859
-0.9375,4,38.073726
-0.9375,4,38.076717
-0.9375,4,38.08052
-0.9375,4,38.084324
-0.9375,4,38.087645
-0.9375,4,38.091368
-0.9375,4,38.094904
-0.9375,4,38.099148
-0.9375,4,38.102131
-0.9375,4,38.105386
-0.9375,4,38.109056
-0.9375,4,38.1124
-0.9375,4,38.116563
-0.9375,4,38.119621
-0.9375,4,38.123016
-0.9375,4,38.127315
-0.9375,4,38.132801
-0.9375,4,38.136182
-0.9375,4,38.139327
-0.9375,4,38.142828
0.0,6,38.149607
-0.9375,4,38.152794
-0.9375,4,38.155974
-0.9375,4,38.159391
-0.9375,4,38.163475
-0.9375,4,38.166504
-0.9375,4,38.16991
-0.9375,4,38.172987
-0.9375,4,38.175914
-0.9375,4,38.179026
-0.9375,4,38.182185
-0.9375,4,38.185339
-0.9375,4,38.188377
-0.9375,4,38.191887
-0.9375,4,38.194919
-0.9375,4,38.199274
0.0,6,38.2048
-0.9375,4,38.208649
-0.9375,4,38.211889
-0.9375,4,38.21599
-0.9375,4,38.219886
-0.9375,4,38.224409
-0.9375,4,38.228224
-0.9375,4,38.232586
-0.9375,4,38.235757
-0.9375,4,38.238999
-0.9375,4,38.242504
-0.9375,4,38.246451
-0.9375,4,38.250484
-0.9375,4,38.253741
-0.9375,4,38.256891
-0.9375,4,38.261031
-0.9375,4,38.265106
-0.9375,4,38.268904
-0.9375,4,38.271938
0.0,6,38.278469
-0.96875,5,38.28326
-0.9375,4,38.286843
-0.9375,4,38.290766
-0.9375,4,38.294416
-0.9375,4,38.299157
-0.9375,4,38.302599
-0.9375,4,38.306319
-0.9375,4,38.309876
-0.9375,4,38.31324
-0.9375,4,38.317871
-0.9375,4,38.320841
-0.9375,4,38.324755
-0.9375,4,38.328381
-0.9375,4,38.332674
-0.9375,4,38.335834
-0.9375,4,38.338922
-0.9375,4,38.342176
-0.9375,4,38.345685
-0.9375,4,38.349931
-0.9375,4,38.353245
-0.9375,4,38.356314
-0.9375,4,38.360017
-0.9375,4,38.363256
-0.9375,4,38.367425
-0.9375,4,38.370361
-0.9375,4,38.373469
-0.9375,4,38.377085
-0.9375,4,38.380349
-0.9375,4,38.384999
-0.9375,4,38.388152
-0.9375,4,38.391393
-0.9375,4,38.394846
-0.9375,4,38.397753
-0.9375,4,38.400648
-0.9375,4,38.403435
-0.9375,4,38.406428
-0.9375,4,38.409243
-0.9375,4,38.412152
-0.9375,4,38.414956
-0.9375,4,38.417759
-0.9375,4,38.420556
-0.9375,4,38.423745
0.0,6,38.427633
-0.9375,4,38.430639
-0.9375,4,38.433497
-0.9375,4,38.437011
-0.9375,4,38.440465
-0.9375,4,38.443486
-0.9375,4,38.446469
-0.9375,4,38.450738
-0.9375,4,38.45382
-0.9375,4,38.457027
-0.9375,4,38.460589
-0.9375,4,38.464014
-0.9375,4,38.468206
-0.9375,4,38.471216
-0.9375,4,38.474303
-0.9375,4,38.477958
-0.9375,4,38.481632
