#{"t_start": 1691064728.5882711, "env_id": null}
r,l,t
-0.96875,5,13.176595
-0.96875,5,13.177977
-0.96875,5,13.179227
0.0,6,13.180612
-0.9375,4,13.181672
-0.96875,5,13.182941
-0.9375,4,13.183889
-0.96875,5,13.18511
-0.96875,5,13.186282
-0.96875,5,13.187565
-0.9375,4,13.188518
-0.96875,5,13.189683
0.0,6,13.191245
-0.9375,4,13.192512
0.0,6,13.194219
-0.9375,4,13.19526
-0.96875,5,13.196494
0.0,6,13.198078
-0.96875,5,13.199269
0.0,6,13.200722
-0.96875,5,13.201903
0.0,6,13.203423
-0.96875,5,13.2046
-0.96875,5,13.205776
0.0,6,13.207393
-0.9375,4,13.208808
0.0,6,13.210537
-0.96875,5,13.211864
-0.96875,5,13.213157
0.0,6,13.214758
0.0,6,13.216362
0.0,6,13.217972
-0.9375,4,13.21913
-0.96875,5,13.220453
-0.9375,4,13.221411
-0.96875,5,13.222716
-0.96875,5,13.22465
-0.96875,5,13.22678
0.0,6,13.228579
-0.96875,5,13.229938
-0.9375,4,13.231066
-0.9375,4,13.232324
-0.96875,5,13.233678
-0.96875,5,13.235025
-0.9375,4,13.236105
0.0,6,13.237842
0.0,6,13.239606
0.0,6,13.241906
-0.96875,5,13.243594
0.0,6,13.245561
0.0,6,13.247224
0.0,6,13.2489
0.0,6,13.250478
-0.96875,5,13.251921
-0.96875,5,13.253312
0.0,6,13.254878
0.0,6,13.256912
0.0,6,13.258751
-0.9375,4,13.259906
0.0,6,13.261564
-0.96875,5,13.26291
0.0,6,13.26461
0.0,6,13.2664
0.0,6,13.267967
0.0,6,13.269576
-0.96875,5,13.271023
0.0,6,13.272704
-0.96875,5,13.274292
-0.96875,5,13.275702
0.0,6,13.277447
-0.96875,5,13.278742
0.0,6,13.280262
0.0,6,13.281826
0.0,6,13.283396
-0.96875,5,13.284716
0.0,6,13.286329
-0.96875,5,13.287676
-0.9375,4,13.288761
-0.96875,5,13.289964
-0.96875,5,13.291319
-0.96875,5,13.292454
0.0,6,13.293921
0.0,6,13.295244
-0.96875,5,13.296366
-0.96875,5,13.297684
-0.9375,4,13.29879
0.0,6,13.300443
-0.96875,5,13.301723
0.0,6,13.30313
-0.96875,5,13.304354
0.0,6,13.305785
0.0,6,13.307281
-0.96875,5,13.30848
-0.96875,5,13.309827
0.0,6,13.311203
0.0,6,13.312658
-0.96875,5,13.313813
-0.96875,5,13.315291
0.0,6,13.31697
-0.96875,5,13.318401
0.0,6,13.320114
0.0,6,13.321716
0.0,6,13.323277
0.0,6,13.324845
-0.96875,5,13.326141
0.0,6,13.327805
0.0,6,13.329275
-0.96875,5,13.330517
0.0,6,13.332203
0.0,6,13.334014
-0.96875,5,13.335738
-0.96875,5,13.337171
-0.9375,4,13.338189
-0.9375,4,13.339402
0.0,6,13.341301
-0.96875,5,13.342773
0.0,6,13.344346
0.0,6,13.346059
0.0,6,13.347574
-0.96875,5,13.349052
-0.96875,5,13.351164
-0.9375,4,13.352545
-0.96875,5,13.353892
0.0,6,13.355464
0.0,6,13.357342
-0.96875,5,13.358891
0.0,6,13.360555
-0.96875,5,13.361883
0.0,6,13.363443
0.0,6,13.365379
-0.96875,5,13.366993
0.0,6,13.369063
-0.9375,4,13.370186
-0.96875,5,13.371634
0.0,6,13.373207
-0.96875,5,13.374699
-0.9375,4,13.37584
-0.96875,5,13.377338
0.0,6,13.378924
-0.9375,4,13.379995
0.0,6,13.381613
0.0,6,13.383246
0.0,6,13.384817
0.0,6,13.386326
0.0,6,13.387908
0.0,6,13.389478
0.0,6,13.391004
0.0,6,13.392465
-0.9375,4,13.393472
0.0,6,13.395089
-0.96875,5,13.396296
-0.96875,5,13.397456
0.0,6,13.398867
-0.9375,4,13.39988
-0.96875,5,13.401025
0.0,6,13.402426
-0.96875,5,13.40357
0.0,6,13.405186
0.0,6,13.406612
0.0,6,13.407966
0.0,6,13.409376
0.0,6,13.410828
-0.96875,5,13.412031
0.0,6,13.413394
0.0,6,13.41492
0.0,6,13.416663
-0.96875,5,13.418131
0.0,6,13.419609
-0.96875,5,13.420761
0.0,6,13.422277
0.0,6,13.423739
-0.96875,5,13.424962
0.0,6,13.426467
0.0,6,13.427967
0.0,6,13.429416
-0.9375,4,13.430352
0.0,6,13.431961
-0.9375,4,13.433173
-0.9375,4,13.434268
0.0,6,13.436063
0.0,6,13.437458
0.0,6,13.438986
0.0,6,13.440684
0.0,6,13.442253
-0.96875,5,13.44348
-0.9375,4,13.444544
-0.9375,4,13.445487
0.0,6,13.446907
-0.96875,5,13.448187
0.0,6,13.449789
-0.96875,5,13.451399
0.0,6,13.452875
0.0,6,13.454397
0.0,6,13.456231
0.0,6,13.45798
0.0,6,13.459597
-0.96875,5,13.460902
0.0,6,13.462586
-0.96875,5,13.463861
0.0,6,13.465584
0.0,6,13.467597
-0.96875,5,13.469083
0.0,6,13.470661
0.0,6,13.472165
0.0,6,13.473832
0.0,6,13.475519
-0.96875,5,13.476967
-0.9375,4,13.478077
-0.96875,5,13.479383
0.0,6,13.481101
-0.96875,5,13.482518
-0.96875,5,13.48381
0.0,6,13.485313
-0.9375,4,13.486452
0.0,6,13.488023
0.0,6,13.489478
-0.96875,5,13.49074
0.0,6,13.49262
-0.96875,5,13.494058
-0.96875,5,13.495541
0.0,6,13.496972
0.0,6,13.498572
-0.96875,5,13.499842
0.0,6,13.501293
-0.96875,5,13.502529
-0.96875,5,13.503755
-0.96875,5,13.50489
-0.9375,4,13.505811
0.0,6,13.507349
0.0,6,13.508869
-0.96875,5,13.510027
0.0,6,13.51143
-0.9375,4,13.512354
0.0,6,13.513908
0.0,6,13.515374
0.0,6,13.516734
0.0,6,13.518146
0.0,6,13.519587
0.0,6,13.520995
0.0,6,13.522414
-0.96875,5,13.523619
0.0,6,13.525384
-0.9375,4,13.526309
-0.96875,5,13.527432
-0.96875,5,13.528611
-0.96875,5,13.529821
0.0,6,13.531189
0.0,6,13.532824
0.0,6,13.534192
0.0,6,13.535689
0.0,6,13.537031
-0.9375,4,13.53796
0.0,6,13.539364
-0.96875,5,13.540582
-0.9375,4,13.541513
0.0,6,13.54293
-0.96875,5,13.544075
-0.96875,5,13.545302
0.0,6,13.54671
-0.96875,5,13.548031
0.0,6,13.54969
-0.96875,5,13.551225
0.0,6,13.552592
-0.96875,5,13.553725
-0.9375,4,13.554648
0.0,6,13.556754
-0.9375,4,13.558211
-0.96875,5,13.559449
0.0,6,13.560879
-0.96875,5,13.562115
0.0,6,13.563441
0.0,6,13.564992
0.0,6,13.566427
-0.96875,5,13.568121
-0.96875,5,13.5696
-0.9375,4,13.570566
0.0,6,13.572174
0.0,6,13.57393
0.0,6,13.575484
-0.96875,5,13.576892
0.0,6,13.578446
-0.96875,5,13.57995
-0.9375,4,13.581079
0.0,6,13.582697
0.0,6,13.58421
-0.96875,5,13.5856
-0.96875,5,13.586814
0.0,6,13.588202
-0.96875,5,13.589423
0.0,6,13.591026
0.0,6,13.592602
0.0,6,13.594311
-0.96875,5,13.595748
0.0,6,13.597291
-0.9375,4,13.598376
-0.96875,5,13.599636
-0.96875,5,13.60088
0.0,6,13.602408
-0.96875,5,13.603666
0.0,6,13.605123
-0.9375,4,13.606147
-0.96875,5,13.607578
0.0,6,13.609456
-0.96875,5,13.610956
-0.96875,5,13.6122
-0.96875,5,13.613519
0.0,6,13.615118
-0.96875,5,13.616423
0.0,6,13.618021
0.0,6,13.619808
0.0,6,13.621293
0.0,6,13.622898
-0.9375,4,13.624158
-0.9375,4,13.626071
-0.96875,5,13.627617
0.0,6,13.629386
0.0,6,13.63098
0.0,6,13.632738
-0.9375,4,13.633845
-0.96875,5,13.635196
0.0,6,13.636733
0.0,6,13.638437
0.0,6,13.640411
0.0,6,13.642185
0.0,6,13.643838
0.0,6,13.645563
-0.96875,5,13.646861
-0.96875,5,13.648174
-0.96875,5,13.649544
0.0,6,13.651175
0.0,6,13.652705
-0.96875,5,13.653926
-0.96875,5,13.655153
-0.96875,5,13.656459
0.0,6,13.65796
0.0,6,13.659841
-0.96875,5,13.661168
-0.9375,4,13.662276
-0.96875,5,13.663486
-0.96875,5,13.66465
-0.9375,4,13.665589
0.0,6,13.667069
-0.96875,5,13.668224
-0.96875,5,13.669544
-0.96875,5,13.670673
-0.96875,5,13.671921
-0.9375,4,13.672829
-0.96875,5,13.674304
-0.96875,5,13.675509
-0.96875,5,13.676753
-0.96875,5,13.677935
-0.96875,5,13.679087
0.0,6,13.680419
0.0,6,13.681949
-0.96875,5,13.683083
-0.96875,5,13.684214
0.0,6,13.685715
0.0,6,13.687243
-0.96875,5,13.689162
-0.96875,5,13.690654
0.0,6,13.692069
-0.96875,5,13.693443
0.0,6,13.694784
-0.96875,5,13.695925
-0.96875,5,13.697112
0.0,6,13.698692
0.0,6,13.700075
-0.96875,5,13.701196
-0.96875,5,13.702319
-0.9375,4,13.70331
-0.96875,5,13.704434
0.0,6,13.705821
0.0,6,13.707277
-0.96875,5,13.708906
0.0,6,13.71074
0.0,6,13.712241
-0.96875,5,13.713385
0.0,6,13.714885
-0.96875,5,13.716105
-0.96875,5,13.717228
0.0,6,13.718714
0.0,6,13.720318
0.0,6,13.721667
-0.96875,5,13.723061
0.0,6,13.724633
-0.96875,5,13.726347
-0.9375,4,13.727394
0.0,6,13.72896
-0.96875,5,13.730207
0.0,6,13.73188
-0.96875,5,13.733161
0.0,6,13.734743
-0.96875,5,13.736073
-0.96875,5,13.737413
0.0,6,13.738901
-0.96875,5,13.74053
0.0,6,13.742429
-0.96875,5,13.74417
-0.9375,4,13.745402
-0.96875,5,13.746853
-0.96875,5,13.748313
0.0,6,13.750038
0.0,6,13.751769
-0.96875,5,13.753058
-0.9375,4,13.754104
-0.96875,5,13.755472
-0.96875,5,13.757063
-0.9375,4,13.760294
0.0,6,13.762131
-0.96875,5,13.763667
-0.96875,5,13.765109
0.0,6,13.766712
-0.9375,4,13.767862
-0.96875,5,13.76938
-0.96875,5,13.770774
0.0,6,13.772371
-0.9375,4,13.773471
-0.9375,4,13.774731
-0.9375,4,13.775869
0.0,6,13.777572
-0.96875,5,13.778932
-0.96875,5,13.780377
0.0,6,13.782003
0.0,6,13.783564
-0.96875,5,13.784848
0.0,6,13.786545
-0.96875,5,13.787845
-0.9375,4,13.788907
-0.96875,5,13.790165
-0.96875,5,13.791714
-0.96875,5,13.792993
0.0,6,13.794497
0.0,6,13.796046
-0.96875,5,13.797413
-0.96875,5,13.798639
0.0,6,13.800372
0.0,6,13.802052
-0.9375,4,13.803184
0.0,6,13.804785
0.0,6,13.806267
-0.9375,4,13.807404
-0.9375,4,13.808585
-0.96875,5,13.809924
-0.96875,5,13.811184
-0.96875,5,13.812403
0.0,6,13.813951
-0.96875,5,13.815359
0.0,6,13.816903
-0.9375,4,13.818106
0.0,6,13.820048
0.0,6,13.821454
0.0,6,13.822979
0.0,6,13.824479
-0.96875,5,13.825987
0.0,6,13.827466
-0.96875,5,13.828675
0.0,6,13.830162
-0.96875,5,13.831736
0.0,6,13.83351
0.0,6,13.83534
0.0,6,13.836976
-0.96875,5,13.838456
0.0,6,13.840153
-0.9375,4,13.841296
0.0,6,13.843002
0.0,6,13.844624
-0.9375,4,13.845652
0.0,6,13.847232
0.0,6,13.848904
-0.96875,5,13.850898
0.0,6,13.852752
0.0,6,13.85462
0.0,6,13.856556
-0.96875,5,13.858105
0.0,6,13.859819
-0.9375,4,13.86091
-0.9375,4,13.861988
0.0,6,13.86368
-0.9375,4,13.864906
0.0,6,13.866872
0.0,6,13.869292
0.0,6,13.871077
-0.9375,4,13.872162
0.0,6,13.873815
0.0,6,13.875526
-0.9375,4,13.876802
-0.96875,5,13.878187
-0.96875,5,13.879528
-0.96875,5,13.880925
-0.96875,5,13.882361
-0.96875,5,13.883643
-0.96875,5,13.8849
-0.96875,5,13.886209
-0.96875,5,13.88757
-0.9375,4,13.888572
0.0,6,13.890038
0.0,6,13.891564
0.0,6,13.893107
0.0,6,13.894629
0.0,6,13.896037
-0.96875,5,13.89732
-0.9375,4,13.898321
0.0,6,13.899663
-0.96875,5,13.900796
0.0,6,13.90219
0.0,6,13.903648
-0.96875,5,13.90484
0.0,6,13.906187
0.0,6,13.907757
-0.96875,5,13.908967
0.0,6,13.910301
0.0,6,13.911819
-0.96875,5,13.913107
-0.96875,5,13.914338
0.0,6,13.91576
-0.96875,5,13.916912
0.0,6,13.918314
-0.96875,5,13.919539
0.0,6,13.920895
-0.96875,5,13.922103
0.0,6,13.923453
-0.96875,5,13.924678
-0.96875,5,13.925879
-0.9375,4,13.926814
-0.9375,4,13.927742
0.0,6,13.929176
-0.9375,4,13.930108
0.0,6,13.93166
-0.96875,5,13.932964
0.0,6,13.934796
-0.9375,4,13.935768
0.0,6,13.937172
0.0,6,13.938507
-0.96875,5,13.940365
-0.96875,5,13.941634
0.0,6,13.943044
0.0,6,13.944452
-0.96875,5,13.945691
-0.96875,5,13.946826
-0.9375,4,13.947871
0.0,6,13.94943
-0.9375,4,13.95066
0.0,6,13.952317
0.0,6,13.953915
-0.96875,5,13.955255
-0.96875,5,13.957317
0.0,6,13.958857
-0.96875,5,13.960053
-0.9375,4,13.961
-0.96875,5,13.962256
0.0,6,13.963757
-0.96875,5,13.965236
0.0,6,13.9668
-0.96875,5,13.96836
0.0,6,13.970082
0.0,6,13.971581
0.0,6,13.973056
0.0,6,13.974857
-0.9375,4,13.976045
-0.96875,5,13.977429
0.0,6,13.979061
0.0,6,13.980684
0.0,6,13.982303
-0.96875,5,13.98353
-0.96875,5,13.984879
-0.9375,4,13.986056
-0.96875,5,13.987348
0.0,6,13.98892
-0.96875,5,13.990132
-0.96875,5,13.991609
0.0,6,13.993186
0.0,6,13.994895
-0.96875,5,13.996172
0.0,6,13.997805
0.0,6,13.999325
0.0,6,14.000738
-0.9375,4,14.001676
-0.96875,5,14.002889
-0.9375,4,14.00381
-0.96875,5,14.005004
0.0,6,14.006825
0.0,6,14.008632
-0.96875,5,14.010358
-0.9375,4,14.011481
0.0,6,14.013022
-0.96875,5,14.014475
-0.96875,5,14.015742
0.0,6,14.017206
0.0,6,14.018744
0.0,6,14.020328
0.0,6,14.02188
-0.96875,5,14.023242
-0.9375,4,14.024302
0.0,6,14.025996
-0.96875,5,14.027264
-0.96875,5,14.028467
-0.96875,5,14.029636
0.0,6,14.031144
-0.96875,5,14.032296
0.0,6,14.033702
0.0,6,14.035051
0.0,6,14.036538
0.0,6,14.038398
-0.96875,5,14.039546
-0.9375,4,14.040472
-0.96875,5,14.041738
0.0,6,14.043212
-1.9375,5,14.045438
-1.9375,5,14.051379
-1.875,4,14.054538
-1.875,4,14.058119
-1.875,4,14.061551
-1.875,4,14.064805
-1.875,4,14.069342
-1.875,4,14.072709
-1.875,4,14.076508
-1.875,4,14.099617
-1.875,4,14.103719
-1.875,4,14.107857
-1.875,4,14.112997
-1.875,4,14.116691
-1.9375,5,14.120747
-1.875,4,14.124638
-1.875,4,14.129516
-1.875,4,14.133192
-1.875,4,14.13671
-1.875,4,14.140209
-1.875,4,14.143976
-1.875,4,14.147357
-1.875,4,14.150709
-1.875,4,14.153863
-1.875,4,14.157102
-1.875,4,14.160429
-1.875,4,14.163892
-1.875,4,14.167121
-1.875,4,14.170095
-1.875,4,14.173282
-0.9375,4,14.1768
-1.875,4,14.179882
-1.875,4,14.183263
-1.875,4,14.187548
-1.875,4,14.191571
-1.875,4,14.194746
-1.875,4,14.197922
-1.875,4,14.20103
-1.875,4,14.20414
-1.875,4,14.20772
-1.875,4,14.212443
-1.875,4,14.215875
-1.875,4,14.219473
-1.875,4,14.222825
-1.875,4,14.227575
-1.875,4,14.231345
-1.875,4,14.234951
-1.9375,5,14.23846
-1.875,4,14.243114
-1.875,4,14.246989
-1.875,4,14.250566
-1.875,4,14.253915
-1.875,4,14.258424
-1.875,4,14.262949
-1.875,4,14.266434
-1.875,4,14.269842
-1.875,4,14.273272
-1.875,4,14.277051
-1.875,4,14.28073
-1.875,4,14.283897
-1.875,4,14.287142
-1.875,4,14.290491
-0.9375,4,14.294195
-1.0,6,14.299276
-0.9375,4,14.302421
-0.9375,4,14.305409
-0.9375,4,14.308553
-0.9375,4,14.31155
-0.9375,4,14.314652
-0.9375,4,14.319036
-1.875,4,14.322065
-0.9375,4,14.325553
-0.9375,4,14.328967
-0.9375,4,14.332509
-0.9375,4,14.3374
-0.9375,4,14.34113
-0.9375,4,14.344954
-1.875,4,14.348254
-0.9375,4,14.353015
-0.9375,4,14.356915
-0.9375,4,14.360696
-0.9375,4,14.364317
-0.9375,4,14.368941
-0.9375,4,14.372513
-1.875,4,14.376182
-0.9375,4,14.380167
-0.9375,4,14.384031
-0.9375,4,14.387614
-0.9375,4,14.391144
-0.9375,4,14.395775
-0.9375,4,14.399379
-0.9375,4,14.402583
-0.9375,4,14.405901
-0.9375,4,14.409743
-0.9375,4,14.4131
-0.9375,4,14.416666
-0.9375,4,14.420206
-0.9375,4,14.423578
-0.9375,4,14.426863
-0.9375,4,14.429932
-0.9375,4,14.434079
-0.9375,4,14.437542
-0.9375,4,14.441024
-0.9375,4,14.4447
-0.9375,4,14.448635
-0.9375,4,14.452873
-0.9375,4,14.456864
-0.9375,4,14.460645
-0.9375,4,14.464212
-0.9375,4,14.46881
-0.9375,4,14.472515
-0.9375,4,14.476942
-0.9375,4,14.480871
-0.9375,4,14.484388
-0.9375,4,14.487775
-0.9375,4,14.491235
-0.9375,4,14.495592
-0.9375,4,14.499166
-0.9375,4,14.502514
-0.9375,4,14.505742
-0.9375,4,14.51065
-0.9375,4,14.514441
-0.9375,4,14.51799
-0.9375,4,14.521488
-0.9375,4,14.525192
-0.9375,4,14.528887
-0.9375,4,14.532329
-0.9375,4,14.535574
-1.5,2,14.536263
-0.9375,4,14.539417
-0.9375,4,14.542669
-0.9375,4,14.54574
-0.9375,4,14.548748
-0.9375,4,14.551755
-0.9375,4,14.55482
-0.9375,4,14.557761
-0.9375,4,14.560684
-0.9375,4,14.563644
-1.5,2,14.566044
-0.9375,4,14.57009
-0.9375,4,14.573768
-0.9375,4,14.577517
-1.5,2,14.578447
-0.9375,4,14.581779
-0.9375,4,14.585088
-0.9375,4,14.588384
-0.9375,4,14.591926
-1.75,3,14.595672
-0.9375,4,14.599198
-0.9375,4,14.602602
-0.9375,4,14.606065
-0.9375,4,14.611172
-0.9375,4,14.614851
-0.9375,4,14.61834
-0.9375,4,14.621827
-1.875,4,14.626218
-1.875,4,14.630296
-1.875,4,14.633834
-1.875,4,14.637069
-1.875,4,14.640824
-1.875,4,14.646033
-1.875,4,14.649427
-1.875,4,14.653082
-1.875,4,14.656924
-1.875,4,14.66058
-1.875,4,14.663876
-1.875,4,14.667254
-1.875,4,14.670508
-1.875,4,14.673903
-1.875,4,14.677684
-1.875,4,14.681015
-1.875,4,14.684207
-1.875,4,14.687492
-1.875,4,14.690563
-1.875,4,14.693663
-1.875,4,14.696655
-1.875,4,14.700542
-1.875,4,14.704221
-1.875,4,14.707425
-1.875,4,14.710897
-1.875,4,14.714036
-1.875,4,14.718234
-1.875,4,14.722104
-1.875,4,14.725653
-1.875,4,14.729037
-1.875,4,14.732977
-1.875,4,14.737078
-1.875,4,14.740824
-1.875,4,14.74429
-1.875,4,14.747599
-1.875,4,14.752068
-1.875,4,14.755393
-1.875,4,14.759355
-1.875,4,14.762671
-1.875,4,14.766831
-1.875,4,14.770765
-1.875,4,14.774204
-1.875,4,14.777912
-1.875,4,14.781584
-1.875,4,14.784914
-1.875,4,14.788363
-1.875,4,14.791821
-1.875,4,14.79508
-1.875,4,14.798113
-1.875,4,14.801101
-1.875,4,14.804041
-0.9375,4,14.80718
-1.875,4,14.810069
-1.875,4,14.812931
-1.875,4,14.815712
-1.875,4,14.818574
-1.875,4,14.821218
-1.875,4,14.824002
-1.875,4,14.826781
-1.875,4,14.829633
-1.875,4,14.833139
-1.875,4,14.837097
-1.875,4,14.840601
-1.875,4,14.8443
-1.875,4,14.847578
-1.75,3,14.850789
-1.875,4,14.855066
-1.875,4,14.858734
-1.875,4,14.862332
-1.875,4,14.865797
-1.875,4,14.869006
-1.875,4,14.872485
-1.875,4,14.876163
-1.875,4,14.880281
-1.875,4,14.883341
-1.875,4,14.886596
-1.875,4,14.889857
-1.875,4,14.894821
-1.875,4,14.898438
-1.875,4,14.901802
-1.75,3,14.903014
-1.875,4,14.906434
-1.875,4,14.911056
-1.875,4,14.914875
-1.875,4,14.918137
-1.875,4,14.921355
-1.875,4,14.924684
-1.875,4,14.928243
-1.875,4,14.931544
-1.875,4,14.934963
-1.875,4,14.937924
-1.875,4,14.941295
-1.875,4,14.944359
-1.875,4,14.947356
-1.875,4,14.951614
-1.875,4,14.954965
-1.875,4,14.958742
-1.875,4,14.962196
-1.875,4,14.965574
-1.5,2,14.969059
-1.875,4,14.972436
-1.875,4,14.976172
-1.875,4,14.979698
-1.875,4,14.983101
-1.875,4,14.986322
-1.875,4,14.989573
-1.875,4,14.993522
-1.875,4,14.997466
-1.875,4,15.000759
-1.75,3,15.003316
-1.875,4,15.006487
-1.875,4,15.011819
-0.9375,4,15.015534
-1.75,3,15.016713
-0.9375,4,15.020155
-0.9375,4,15.02341
-1.875,4,15.02801
-1.875,4,15.031529
-1.875,4,15.03473
-1.875,4,15.037984
-1.875,4,15.041695
-1.875,4,15.045125
-1.875,4,15.048406
-1.875,4,15.051716
-1.875,4,15.05489
-1.875,4,15.058593
-1.875,4,15.061873
-1.875,4,15.065102
-1.75,3,15.067527
-0.9375,4,15.070361
-1.875,4,15.073312
-1.875,4,15.076862
-1.875,4,15.079828
-1.875,4,15.082906
-0.9375,4,15.085978
-1.875,4,15.09049
-1.875,4,15.093936
-1.875,4,15.097078
-1.875,4,15.100198
-0.9375,4,15.103172
-1.875,4,15.106054
-1.875,4,15.110682
-1.875,4,15.133753
-1.875,4,15.137769
-1.875,4,15.142892
-1.875,4,15.147422
-1.875,4,15.151306
-1.875,4,15.154987
-1.875,4,15.160115
-1.875,4,15.164148
-1.875,4,15.167978
-1.875,4,15.171454
-0.9375,4,15.174798
-1.875,4,15.178709
-1.875,4,15.181945
-1.75,3,15.184894
-1.875,4,15.188389
-1.875,4,15.191868
-1.875,4,15.195032
-1.875,4,15.198843
-1.875,4,15.202995
-1.875,4,15.2061
-1.875,4,15.209745
-1.875,4,15.213168
-1.875,4,15.217096
-1.875,4,15.221474
-1.875,4,15.225081
-1.875,4,15.228636
-1.875,4,15.232161
-1.875,4,15.236776
-1.875,4,15.240313
-1.875,4,15.244123
-1.875,4,15.247484
-1.875,4,15.251963
-1.875,4,15.255382
-1.875,4,15.259456
-1.875,4,15.263009
-1.875,4,15.267051
-1.875,4,15.271171
-1.875,4,15.274891
-1.875,4,15.278696
-1.875,4,15.282045
-1.875,4,15.285231
-1.875,4,15.288645
-1.875,4,15.291817
-1.875,4,15.294968
-1.875,4,15.298041
-1.875,4,15.301146
-1.75,3,15.303525
-1.875,4,15.306409
-1.875,4,15.309359
-1.875,4,15.31234
-1.875,4,15.315083
-1.875,4,15.317688
-1.875,4,15.320424
-1.875,4,15.323232
-1.875,4,15.325966
-1.875,4,15.328557
-1.875,4,15.331514
-1.875,4,15.335793
-1.875,4,15.338671
-1.875,4,15.342269
-1.875,4,15.345422
-1.875,4,15.348777
-0.9375,4,15.353053
-1.875,4,15.356717
-1.875,4,15.360458
-1.875,4,15.363812
-1.875,4,15.368339
-1.875,4,15.371963
-1.875,4,15.375453
-0.9375,4,15.379214
-1.875,4,15.382666
-1.875,4,15.385887
-1.875,4,15.389215
-0.9375,4,15.392795
-1.875,4,15.397122
-1.875,4,15.400398
-1.875,4,15.403514
-0.9375,4,15.406957
-0.9375,4,15.412006
-1.875,4,15.415543
-1.875,4,15.418894
-1.875,4,15.422387
-1.875,4,15.426111
-1.875,4,15.429493
-1.875,4,15.432834
-1.75,3,15.434083
-1.875,4,15.437228
-1.875,4,15.440709
-1.875,4,15.443881
-1.875,4,15.446925
-1.875,4,15.451324
-1.875,4,15.454713
-1.875,4,15.458223
-1.875,4,15.462056
-1.875,4,15.466092
-1.875,4,15.47101
-1.875,4,15.475046
-1.875,4,15.479052
-1.875,4,15.482717
-1.875,4,15.486021
-1.875,4,15.489315
-1.875,4,15.492968
-1.875,4,15.497589
-1.875,4,15.501051
-1.875,4,15.504382
-1.875,4,15.509072
-1.875,4,15.513269
-1.875,4,15.516759
-1.875,4,15.520369
-1.875,4,15.52435
-1.875,4,15.529385
-1.875,4,15.533172
-1.875,4,15.536572
-1.875,4,15.540585
-1.875,4,15.545433
-1.875,4,15.549114
-1.875,4,15.552648
-1.875,4,15.556018
-1.875,4,15.561153
-1.875,4,15.564836
-1.875,4,15.568391
-1.875,4,15.57182
-1.875,4,15.575309
-1.875,4,15.579144
-1.875,4,15.582615
-0.9375,4,15.585954
-1.875,4,15.58939
-1.875,4,15.593789
-0.96875,5,15.599047
-1.875,4,15.602284
-1.875,4,15.605569
-1.875,4,15.61075
-1.875,4,15.614516
-1.875,4,15.618045
-1.875,4,15.621407
-1.875,4,15.625909
-0.9375,4,15.629886
-1.875,4,15.633433
-1.875,4,15.636871
-1.875,4,15.640557
-1.875,4,15.64558
-1.875,4,15.649423
-1.75,3,15.650651
-1.875,4,15.654014
-1.875,4,15.658683
-1.875,4,15.663215
-1.875,4,15.666633
-1.875,4,15.670194
-1.875,4,15.67347
-1.875,4,15.677221
-1.875,4,15.68075
-1.875,4,15.683918
-1.875,4,15.687096
-1.875,4,15.690485
-1.875,4,15.694011
-1.875,4,15.697205
-1.875,4,15.700329
-1.875,4,15.703495
-1.875,4,15.706558
-1.875,4,15.709626
-1.875,4,15.712709
-0.9375,4,15.715911
-1.875,4,15.720132
-1.875,4,15.723567
-1.875,4,15.727508
-1.875,4,15.731016
-1.875,4,15.735523
-1.875,4,15.739027
-1.875,4,15.743012
-1.875,4,15.746541
-1.875,4,15.751327
-1.875,4,15.754804
-1.875,4,15.758643
-1.875,4,15.762349
-1.875,4,15.766432
-1.875,4,15.770521
-1.875,4,15.773846
-1.875,4,15.777892
-1.875,4,15.781402
-1.875,4,15.784652
-1.875,4,15.787982
-1.875,4,15.791383
-0.9375,4,15.795857
-1.875,4,15.799244
-1.875,4,15.802387
-1.875,4,15.805587
-1.875,4,15.80908
-1.875,4,15.812598
-1.875,4,15.815874
-1.875,4,15.81953
-1.875,4,15.822586
-0.9375,4,15.82566
-1.875,4,15.828714
-1.875,4,15.832096
-1.875,4,15.836212
-1.875,4,15.839547
-1.875,4,15.843531
-1.875,4,15.846949
-1.875,4,15.851573
-1.875,4,15.855232
-1.875,4,15.859437
-1.875,4,15.863156
-1.875,4,15.867364
-1.875,4,15.871503
-1.875,4,15.87513
-1.875,4,15.879099
-1.875,4,15.882643
-1.875,4,15.885964
-1.875,4,15.889271
-1.875,4,15.893558
-1.875,4,15.897658
-1.875,4,15.900988
-1.875,4,15.90423
-1.875,4,15.908169
-0.9375,4,15.912875
-1.875,4,15.916314
-1.875,4,15.919909
-1.875,4,15.923345
-1.875,4,15.927045
-1.875,4,15.930566
-1.875,4,15.933826
-1.875,4,15.93706
-1.875,4,15.940668
-1.875,4,15.94406
-1.875,4,15.947232
-1.875,4,15.950565
-1.875,4,15.953701
-1.875,4,15.956835
-1.875,4,15.960413
-1.875,4,15.963517
-1.875,4,15.966935
-1.875,4,15.970252
-1.875,4,15.97458
-1.875,4,15.978053
-1.875,4,15.981273
-0.9375,4,15.984583
-0.9375,4,15.987808
-0.9375,4,15.991734
-0.9375,4,15.996225
-0.9375,4,15.999859
-0.9375,4,16.003323
-1.875,4,16.006587
-0.9375,4,16.011287
-0.9375,4,16.015278
-1.875,4,16.018712
-0.9375,4,16.022079
-0.9375,4,16.026945
-0.9375,4,16.030867
