#{"t_start": 1691064667.092127, "env_id": null}
r,l,t
0.0,6,11.11542
0.0,6,11.11687
0.0,6,11.118341
0.0,6,11.119809
-0.96875,5,11.121203
-0.96875,5,11.12378
0.0,6,11.125516
0.0,6,11.127183
-0.9375,4,11.128245
-0.96875,5,11.129615
0.0,6,11.131146
-0.96875,5,11.132393
-0.9375,4,11.133401
0.0,6,11.135095
-0.9375,4,11.136104
-0.9375,4,11.137135
-0.96875,5,11.138382
-0.96875,5,11.13966
0.0,6,11.141046
0.0,6,11.142481
-0.9375,4,11.143406
0.0,6,11.144838
-0.96875,5,11.146057
-0.96875,5,11.147204
0.0,6,11.148518
0.0,6,11.149936
-0.96875,5,11.151055
0.0,6,11.152405
0.0,6,11.153743
0.0,6,11.155335
-0.96875,5,11.15642
0.0,6,11.157704
-0.96875,5,11.158848
-0.9375,4,11.159808
0.0,6,11.161096
0.0,6,11.162431
-0.96875,5,11.163524
-0.96875,5,11.16469
-0.96875,5,11.165779
-0.9375,4,11.166713
-0.96875,5,11.167857
0.0,6,11.169225
0.0,6,11.17056
0.0,6,11.171841
0.0,6,11.173173
-0.96875,5,11.174383
0.0,6,11.175943
-0.9375,4,11.176978
0.0,6,11.178751
-0.96875,5,11.179991
-0.96875,5,11.181087
0.0,6,11.18244
0.0,6,11.183836
-0.96875,5,11.185139
-0.96875,5,11.186289
-0.96875,5,11.187608
0.0,6,11.188979
-0.96875,5,11.190193
-0.96875,5,11.191301
-0.96875,5,11.19297
0.0,6,11.194738
-0.96875,5,11.196245
0.0,6,11.197654
0.0,6,11.199071
0.0,6,11.200487
-0.9375,4,11.201524
0.0,6,11.203018
-0.96875,5,11.204153
0.0,6,11.20552
0.0,6,11.206944
0.0,6,11.208607
0.0,6,11.210014
-0.96875,5,11.211549
0.0,6,11.213023
-0.96875,5,11.214129
0.0,6,11.215493
-0.96875,5,11.216598
-0.96875,5,11.218256
-0.96875,5,11.219473
-0.9375,4,11.22058
-0.96875,5,11.221694
0.0,6,11.223075
-0.9375,4,11.223956
0.0,6,11.225701
0.0,6,11.227067
-0.96875,5,11.228767
0.0,6,11.230202
0.0,6,11.231688
-0.96875,5,11.232851
0.0,6,11.234508
-0.96875,5,11.236018
0.0,6,11.237559
0.0,6,11.239252
0.0,6,11.24094
-0.96875,5,11.242345
-0.9375,4,11.243528
0.0,6,11.245442
-0.96875,5,11.24703
-0.96875,5,11.248306
0.0,6,11.249782
0.0,6,11.25129
-0.96875,5,11.252782
0.0,6,11.254239
0.0,6,11.255701
0.0,6,11.257081
0.0,6,11.258625
0.0,6,11.260016
0.0,6,11.26141
-0.96875,5,11.262527
-0.96875,5,11.263875
-0.9375,4,11.264772
0.0,6,11.266117
-0.9375,4,11.267102
0.0,6,11.268467
0.0,6,11.269804
-0.96875,5,11.270895
-0.96875,5,11.272011
0.0,6,11.273436
0.0,6,11.274721
0.0,6,11.276091
-0.96875,5,11.277175
0.0,6,11.278533
-0.96875,5,11.279678
-0.9375,4,11.280557
-0.96875,5,11.281643
-0.96875,5,11.283064
0.0,6,11.284568
-0.9375,4,11.285475
0.0,6,11.286769
0.0,6,11.288203
-0.96875,5,11.289297
0.0,6,11.290584
-0.9375,4,11.291468
-0.96875,5,11.292728
-0.96875,5,11.294139
-0.96875,5,11.29551
-0.96875,5,11.296991
-0.9375,4,11.29804
-0.96875,5,11.299196
-0.96875,5,11.300299
0.0,6,11.301763
-0.96875,5,11.303037
-0.96875,5,11.304184
0.0,6,11.305545
-0.96875,5,11.306702
-0.96875,5,11.307901
0.0,6,11.309192
-0.96875,5,11.310483
0.0,6,11.312047
0.0,6,11.314204
-0.96875,5,11.315329
0.0,6,11.316625
-0.96875,5,11.31792
0.0,6,11.319371
0.0,6,11.320926
-0.96875,5,11.322085
0.0,6,11.323391
-0.96875,5,11.324667
-0.96875,5,11.325838
-0.96875,5,11.327061
0.0,6,11.328711
-0.96875,5,11.330364
0.0,6,11.3318
0.0,6,11.333275
0.0,6,11.335029
-0.9375,4,11.336119
0.0,6,11.337615
-0.96875,5,11.338808
0.0,6,11.340224
-0.96875,5,11.341465
0.0,6,11.342822
-0.96875,5,11.344197
-0.96875,5,11.345667
0.0,6,11.347513
0.0,6,11.349008
-0.96875,5,11.35016
-0.96875,5,11.351302
0.0,6,11.352881
0.0,6,11.354302
0.0,6,11.355943
0.0,6,11.357359
-0.96875,5,11.358697
0.0,6,11.360176
-0.96875,5,11.361408
0.0,6,11.363233
-0.96875,5,11.364575
-0.96875,5,11.365746
-0.96875,5,11.366957
-0.96875,5,11.36812
0.0,6,11.369649
0.0,6,11.371105
0.0,6,11.372585
0.0,6,11.374125
-0.96875,5,11.375386
-0.9375,4,11.37631
0.0,6,11.377705
-0.96875,5,11.378843
-0.9375,4,11.379868
0.0,6,11.381232
-0.96875,5,11.382443
0.0,6,11.383812
-0.96875,5,11.385025
0.0,6,11.38641
0.0,6,11.387735
-0.96875,5,11.388912
0.0,6,11.390328
0.0,6,11.391711
-0.96875,5,11.392832
-0.9375,4,11.393744
0.0,6,11.395154
-0.96875,5,11.396336
0.0,6,11.39768
0.0,6,11.399065
-0.96875,5,11.400272
0.0,6,11.401598
-0.96875,5,11.402775
0.0,6,11.404113
0.0,6,11.4066
0.0,6,11.42643
0.0,6,11.429388
-0.9375,4,11.430915
0.0,6,11.432804
0.0,6,11.434531
0.0,6,11.436101
-0.96875,5,11.437521
0.0,6,11.439308
-0.96875,5,11.440658
0.0,6,11.442226
-0.96875,5,11.443496
0.0,6,11.445283
0.0,6,11.447382
0.0,6,11.449107
0.0,6,11.450737
0.0,6,11.452392
0.0,6,11.454158
-0.96875,5,11.455637
-0.96875,5,11.457003
0.0,6,11.458706
-0.96875,5,11.459957
0.0,6,11.461636
0.0,6,11.463595
-0.9375,4,11.465125
0.0,6,11.466759
0.0,6,11.468308
0.0,6,11.469883
0.0,6,11.471481
-0.9375,4,11.472499
0.0,6,11.474051
0.0,6,11.475604
-0.9375,4,11.476783
0.0,6,11.478386
-0.96875,5,11.479908
0.0,6,11.481626
0.0,6,11.483308
-0.96875,5,11.484539
-0.9375,4,11.485552
0.0,6,11.487074
0.0,6,11.488651
-0.96875,5,11.489924
-0.9375,4,11.490912
0.0,6,11.492502
0.0,6,11.494017
-0.96875,5,11.495256
0.0,6,11.496642
0.0,6,11.498043
0.0,6,11.499892
-0.9375,4,11.501169
0.0,6,11.502826
0.0,6,11.504246
0.0,6,11.505801
0.0,6,11.507316
-0.9375,4,11.508338
0.0,6,11.509829
0.0,6,11.511306
0.0,6,11.512728
-0.96875,5,11.513886
-0.96875,5,11.515044
-0.96875,5,11.516285
-0.96875,5,11.517466
0.0,6,11.518767
0.0,6,11.520127
0.0,6,11.521685
-0.96875,5,11.522824
0.0,6,11.524186
0.0,6,11.525482
0.0,6,11.526921
0.0,6,11.528211
-0.96875,5,11.529359
-0.96875,5,11.530463
-0.9375,4,11.531433
-0.96875,5,11.532753
0.0,6,11.534239
0.0,6,11.535528
-0.96875,5,11.536694
-0.96875,5,11.537837
0.0,6,11.539212
0.0,6,11.540776
0.0,6,11.54231
-0.96875,5,11.543443
0.0,6,11.544801
0.0,6,11.546102
-0.96875,5,11.547338
-0.96875,5,11.548597
-0.96875,5,11.549915
-0.96875,5,11.551387
0.0,6,11.552876
-0.9375,4,11.553761
0.0,6,11.555032
0.0,6,11.556829
-0.9375,4,11.55787
-0.96875,5,11.5592
0.0,6,11.560628
-0.96875,5,11.561739
0.0,6,11.563144
0.0,6,11.564975
0.0,6,11.56652
0.0,6,11.568559
-0.9375,4,11.569604
0.0,6,11.570913
0.0,6,11.572276
-0.96875,5,11.573483
-0.96875,5,11.574688
-0.96875,5,11.575985
0.0,6,11.577319
-0.96875,5,11.578424
-0.9375,4,11.579426
-0.96875,5,11.580582
-0.96875,5,11.582126
-0.9375,4,11.583274
-0.96875,5,11.584959
-0.96875,5,11.586125
0.0,6,11.587534
-0.96875,5,11.588662
0.0,6,11.590182
-0.96875,5,11.591401
0.0,6,11.59282
0.0,6,11.59426
-0.9375,4,11.595314
-0.96875,5,11.596455
-0.9375,4,11.597561
-0.96875,5,11.598755
-0.96875,5,11.600497
-0.96875,5,11.60196
-0.96875,5,11.603213
0.0,6,11.604654
0.0,6,11.606205
-0.9375,4,11.607198
-0.96875,5,11.608444
0.0,6,11.609933
-0.96875,5,11.61121
0.0,6,11.612645
0.0,6,11.614026
0.0,6,11.61551
-0.9375,4,11.616933
0.0,6,11.618741
-0.96875,5,11.619953
0.0,6,11.621441
0.0,6,11.623082
-0.9375,4,11.624086
0.0,6,11.625714
0.0,6,11.627181
0.0,6,11.628754
0.0,6,11.630115
0.0,6,11.631536
-0.96875,5,11.63274
0.0,6,11.634252
0.0,6,11.635608
0.0,6,11.636973
-0.96875,5,11.638178
0.0,6,11.63967
-0.9375,4,11.640559
-0.96875,5,11.641708
-0.96875,5,11.642913
0.0,6,11.64433
0.0,6,11.645696
0.0,6,11.646998
-0.96875,5,11.648154
-0.96875,5,11.649341
0.0,6,11.65081
-0.96875,5,11.652014
0.0,6,11.653338
0.0,6,11.654787
0.0,6,11.656108
-0.96875,5,11.657216
0.0,6,11.658668
-0.9375,4,11.659668
-0.9375,4,11.660573
0.0,6,11.661931
-0.9375,4,11.663077
-0.96875,5,11.664306
-0.9375,4,11.665192
0.0,6,11.666484
0.0,6,11.667822
-0.96875,5,11.669016
0.0,6,11.670299
-0.96875,5,11.671441
0.0,6,11.672724
0.0,6,11.674131
-0.96875,5,11.675225
0.0,6,11.67651
0.0,6,11.677858
-0.9375,4,11.678818
-0.9375,4,11.679701
0.0,6,11.681249
0.0,6,11.682758
0.0,6,11.684702
0.0,6,11.68625
0.0,6,11.687566
-0.96875,5,11.688771
-0.96875,5,11.690092
0.0,6,11.691437
-0.96875,5,11.692951
0.0,6,11.694536
0.0,6,11.696073
-0.96875,5,11.697215
0.0,6,11.698728
0.0,6,11.700404
-0.96875,5,11.701967
-0.9375,4,11.702895
-0.9375,4,11.703789
-0.96875,5,11.704946
-0.96875,5,11.706295
0.0,6,11.707641
0.0,6,11.709287
-0.9375,4,11.710213
0.0,6,11.711615
-0.96875,5,11.712712
-0.96875,5,11.713867
0.0,6,11.715391
-0.96875,5,11.717017
-0.9375,4,11.718197
0.0,6,11.719607
-0.96875,5,11.720762
-0.96875,5,11.721996
0.0,6,11.723895
-0.96875,5,11.725107
0.0,6,11.726747
0.0,6,11.728258
-0.96875,5,11.729425
0.0,6,11.730819
0.0,6,11.732397
0.0,6,11.734296
-0.96875,5,11.735591
0.0,6,11.737011
-0.9375,4,11.737942
-0.96875,5,11.739188
-0.9375,4,11.740166
-0.96875,5,11.741386
-0.9375,4,11.742387
-0.96875,5,11.743692
0.0,6,11.745149
-0.9375,4,11.746084
-0.96875,5,11.74729
0.0,6,11.749039
0.0,6,11.750663
0.0,6,11.752121
-0.96875,5,11.753276
-0.96875,5,11.754538
-0.96875,5,11.755698
-0.96875,5,11.756926
0.0,6,11.758458
-0.96875,5,11.759767
-0.96875,5,11.761073
-0.9375,4,11.762027
0.0,6,11.763384
0.0,6,11.764831
0.0,6,11.766266
0.0,6,11.767649
-0.9375,4,11.768552
-0.96875,5,11.769743
0.0,6,11.771048
0.0,6,11.772404
0.0,6,11.773754
0.0,6,11.775186
0.0,6,11.776476
0.0,6,11.777838
-0.96875,5,11.778931
0.0,6,11.780357
-0.96875,5,11.781458
-0.96875,5,11.782556
-0.96875,5,11.783652
0.0,6,11.785077
-0.96875,5,11.786213
0.0,6,11.787568
-0.96875,5,11.788665
-0.9375,4,11.789635
0.0,6,11.790934
-0.9375,4,11.792
0.0,6,11.793617
-0.96875,5,11.794815
-0.96875,5,11.795918
-0.96875,5,11.797081
0.0,6,11.798441
-0.96875,5,11.799665
-0.96875,5,11.800826
-0.96875,5,11.801929
-0.96875,5,11.803061
0.0,6,11.804498
0.0,6,11.805806
0.0,6,11.807173
-0.96875,5,11.808284
-0.9375,4,11.809265
0.0,6,11.810585
-0.96875,5,11.811747
0.0,6,11.813059
-0.96875,5,11.814247
-0.96875,5,11.815554
-0.9375,4,11.816528
0.0,6,11.818086
0.0,6,11.81984
-0.9375,4,11.820763
-0.96875,5,11.821963
-0.96875,5,11.823062
0.0,6,11.824729
-0.96875,5,11.825884
-0.96875,5,11.827038
-0.96875,5,11.828252
-0.9375,4,11.829246
-0.9375,4,11.830141
-0.96875,5,11.831298
-0.96875,5,11.83271
0.0,6,11.834383
0.0,6,11.836283
0.0,6,11.837613
0.0,6,11.838963
-0.9375,4,11.840169
-0.96875,5,11.841386
-0.9375,4,11.842549
-0.96875,5,11.843935
0.0,6,11.845466
-0.9375,4,11.846378
-0.9375,4,11.847266
-0.9375,4,11.848149
-0.9375,4,11.849235
0.0,6,11.850781
-0.96875,5,11.852342
-0.96875,5,11.853588
-0.96875,5,11.854891
0.0,6,11.856355
0.0,6,11.857732
0.0,6,11.859155
0.0,6,11.860689
0.0,6,11.86217
0.0,6,11.863676
-0.9375,4,11.864766
0.0,6,11.866464
0.0,6,11.868301
-0.96875,5,11.869545
-0.9375,4,11.870506
0.0,6,11.872019
-0.96875,5,11.87317
0.0,6,11.874582
0.0,6,11.875957
0.0,6,11.877536
-0.96875,5,11.878726
0.0,6,11.880259
-0.96875,5,11.88151
0.0,6,11.882945
0.0,6,11.884308
-0.96875,5,11.885419
0.0,6,11.887002
-0.96875,5,11.888582
-0.9375,4,11.889861
0.0,6,11.891205
-0.96875,5,11.892298
0.0,6,11.893858
0.0,6,11.89522
-0.96875,5,11.896497
-0.9375,4,11.897416
-0.9375,4,11.898422
0.0,6,11.899739
0.0,6,11.901104
-0.96875,5,11.90221
0.0,6,11.903599
-0.96875,5,11.904759
-0.96875,5,11.905868
-0.96875,5,11.906978
0.0,6,11.90842
0.0,6,11.909778
0.0,6,11.911142
0.0,6,11.912444
0.0,6,11.913883
-0.96875,5,11.915055
0.0,6,11.916362
-0.9375,4,11.917263
-0.9375,4,11.918237
-0.9375,4,11.919134
-0.96875,5,11.920298
-0.9375,4,11.921192
-0.96875,5,11.922707
0.0,6,11.924159
0.0,6,11.925524
-0.96875,5,11.926637
-0.96875,5,11.928006
-0.96875,5,11.929283
-0.9375,4,11.930331
-0.96875,5,11.931461
0.0,6,11.932877
0.0,6,11.934301
0.0,6,11.935752
0.0,6,11.937277
-0.9375,4,11.938808
-0.96875,5,11.940142
-0.96875,5,11.941262
0.0,6,11.942623
0.0,6,11.944205
-0.96875,5,11.945401
-0.96875,5,11.946764
-0.96875,5,11.947974
-0.9375,4,11.949063
-0.96875,5,11.950543
-0.96875,5,11.952054
-0.96875,5,11.953673
-0.96875,5,11.955899
-0.96875,5,11.957365
0.0,6,11.959001
0.0,6,11.960733
-0.96875,5,11.962295
-0.96875,5,11.963604
-0.96875,5,11.964878
-0.96875,5,11.966081
-0.96875,5,11.967467
-0.96875,5,11.968769
0.0,6,11.970326
0.0,6,11.972345
0.0,6,11.973931
0.0,6,11.975426
0.0,6,11.976852
-0.96875,5,11.978276
0.0,6,11.979918
-0.9375,4,11.980933
0.0,6,11.982412
-0.96875,5,11.983614
-0.96875,5,11.984926
-0.96875,5,11.986209
-0.96875,5,11.987792
-0.96875,5,11.989347
-0.9375,4,11.990474
-0.96875,5,11.991681
-0.96875,5,11.992903
-0.9375,4,11.993959
-0.96875,5,11.995363
-0.9375,4,11.996395
0.0,6,11.997848
-0.96875,5,11.999054
0.0,6,12.000598
-0.96875,5,12.00194
-0.96875,5,12.003436
0.0,6,12.005191
-0.96875,5,12.006547
0.0,6,12.008052
-0.96875,5,12.009275
-0.96875,5,12.010551
0.0,6,12.01216
-0.96875,5,12.013486
-0.9375,4,12.014488
-0.96875,5,12.01568
0.0,6,12.017222
0.0,6,12.018705
-0.96875,5,12.019931
0.0,6,12.021902
-0.9375,4,12.023128
0.0,6,12.024551
-0.96875,5,12.02581
-0.96875,5,12.027016
0.0,6,12.028559
-0.96875,5,12.029868
0.0,6,12.031409
-0.9375,4,12.032388
-0.96875,5,12.03366
-0.96875,5,12.034901
0.0,6,12.036404
0.0,6,12.038208
0.0,6,12.039987
0.0,6,12.041452
0.0,6,12.043018
-0.96875,5,12.044366
0.0,6,12.046017
0.0,6,12.047566
-0.96875,5,12.048829
0.0,6,12.050387
0.0,6,12.051941
-0.9375,4,12.052889
0.0,6,12.054267
0.0,6,12.055694
-0.96875,5,12.056893
-0.96875,5,12.057998
-0.96875,5,12.059113
-0.9375,4,12.060048
-0.96875,5,12.06129
-0.96875,5,12.062407
0.0,6,12.063734
0.0,6,12.065094
0.0,6,12.066478
-0.9375,4,12.067493
-0.96875,5,12.068772
0.0,6,12.070225
0.0,6,12.072098
-0.96875,5,12.073243
-0.96875,5,12.074346
-0.96875,5,12.075442
0.0,6,12.076978
-0.96875,5,12.078155
0.0,6,12.079554
0.0,6,12.080927
0.0,6,12.082373
-0.96875,5,12.083469
0.0,6,12.085045
0.0,6,12.086768
-0.9375,4,12.08896
-0.9375,4,12.089934
0.0,6,12.091326
-0.9375,4,12.09228
-0.96875,5,12.093637
0.0,6,12.095142
-0.96875,5,12.09639
-0.96875,5,12.097673
0.0,6,12.099205
-0.96875,5,12.10042
0.0,6,12.102021
0.0,6,12.103962
-0.96875,5,12.105755
0.0,6,12.10733
-0.9375,4,12.108376
0.0,6,12.109904
0.0,6,12.111552
0.0,6,12.113115
0.0,6,12.114614
-0.96875,5,12.11588
-0.96875,5,12.117258
0.0,6,12.118758
0.0,6,12.120394
-0.96875,5,12.122477
-0.9375,4,12.123654
-0.96875,5,12.124925
0.0,6,12.126434
0.0,6,12.127888
0.0,6,12.129529
0.0,6,12.131025
0.0,6,12.132666
0.0,6,12.134087
0.0,6,12.136051
-0.96875,5,12.137604
-0.9375,4,12.138914
0.0,6,12.140409
-0.96875,5,12.141815
0.0,6,12.143288
0.0,6,12.145179
-0.96875,5,12.146551
-0.96875,5,12.147966
-0.96875,5,12.149174
0.0,6,12.150658
0.0,6,12.152074
-0.96875,5,12.153414
0.0,6,12.154833
0.0,6,12.156268
0.0,6,12.157657
-0.96875,5,12.158923
-0.96875,5,12.160124
0.0,6,12.161433
-0.96875,5,12.16254
-0.96875,5,12.163895
-0.96875,5,12.165061
-0.96875,5,12.166176
-0.96875,5,12.167283
0.0,6,12.168786
-0.9375,4,12.169687
0.0,6,12.170995
-0.9375,4,12.171889
-0.96875,5,12.173126
0.0,6,12.174527
-0.96875,5,12.17563
0.0,6,12.176994
0.0,6,12.178379
-0.9375,4,12.179312
0.0,6,12.180931
0.0,6,12.182244
-0.96875,5,12.183484
-0.96875,5,12.184595
-0.96875,5,12.185703
0.0,6,12.18707
0.0,6,12.188465
0.0,6,12.189837
0.0,6,12.191154
-0.96875,5,12.192308
0.0,6,12.193777
-0.96875,5,12.194891
-0.9375,4,12.195797
-0.96875,5,12.19691
-0.96875,5,12.198152
-0.96875,5,12.199269
0.0,6,12.200582
-0.96875,5,12.202097
0.0,6,12.203688
-0.96875,5,12.205326
0.0,6,12.206755
-0.96875,5,12.207855
0.0,6,12.209306
0.0,6,12.210603
0.0,6,12.211949
0.0,6,12.213439
0.0,6,12.214892
0.0,6,12.216362
0.0,6,12.217858
0.0,6,12.219231
-0.96875,5,12.220706
0.0,6,12.222685
-0.96875,5,12.22381
0.0,6,12.22517
-0.96875,5,12.226521
-0.96875,5,12.227777
0.0,6,12.229176
-0.96875,5,12.230405
0.0,6,12.231855
0.0,6,12.233219
-0.96875,5,12.234313
-0.96875,5,12.235542
0.0,6,12.237127
0.0,6,12.238825
0.0,6,12.24029
-0.96875,5,12.241392
-0.96875,5,12.242582
0.0,6,12.243933
0.0,6,12.245218
-0.96875,5,12.246363
0.0,6,12.247734
0.0,6,12.249201
-0.96875,5,12.25045
0.0,6,12.251861
0.0,6,12.253681
-0.96875,5,12.255052
-0.96875,5,12.256341
0.0,6,12.257712
-0.96875,5,12.258902
0.0,6,12.260239
0.0,6,12.26152
0.0,6,12.262854
0.0,6,12.264212
-0.96875,5,12.265367
-0.96875,5,12.266665
-0.96875,5,12.26781
0.0,6,12.269479
0.0,6,12.270894
-0.96875,5,12.271995
-0.96875,5,12.273101
0.0,6,12.274542
-0.96875,5,12.275682
0.0,6,12.277281
-0.96875,5,12.278612
-0.96875,5,12.28012
0.0,6,12.281547
-0.96875,5,12.282729
-0.9375,4,12.283644
-0.9375,4,12.284707
0.0,6,12.286112
0.0,6,12.287496
-0.96875,5,12.288607
-0.96875,5,12.289814
-0.96875,5,12.290989
0.0,6,12.292391
0.0,6,12.293761
0.0,6,12.295156
0.0,6,12.296543
-0.96875,5,12.297664
-0.96875,5,12.298778
0.0,6,12.300287
-0.9375,4,12.301191
0.0,6,12.302512
0.0,6,12.303875
0.0,6,12.305264
0.0,6,12.307058
-0.96875,5,12.308199
-0.96875,5,12.309316
-0.96875,5,12.310506
-0.96875,5,12.311667
-0.96875,5,12.312782
0.0,6,12.314089
0.0,6,12.315526
-0.96875,5,12.316629
-0.96875,5,12.317755
0.0,6,12.319123
0.0,6,12.320506
0.0,6,12.321879
-0.96875,5,12.323062
-0.96875,5,12.324333
-0.9375,4,12.325373
0.0,6,12.327097
-0.96875,5,12.328359
0.0,6,12.329718
-0.96875,5,12.33092
0.0,6,12.332224
0.0,6,12.334029
-0.9375,4,12.334981
-0.96875,5,12.336235
0.0,6,12.337778
0.0,6,12.339071
-0.9375,4,12.339953
0.0,6,12.341704
0.0,6,12.343343
-0.96875,5,12.344783
-0.96875,5,12.345983
-0.96875,5,12.347189
0.0,6,12.348666
-0.9375,4,12.34969
-0.9375,4,12.350592
-0.96875,5,12.352013
-0.96875,5,12.353188
-0.96875,5,12.354318
-0.96875,5,12.355447
-0.96875,5,12.356721
0.0,6,12.358248
-0.96875,5,12.359524
0.0,6,12.361364
-0.9375,4,12.36242
0.0,6,12.363741
-0.9375,4,12.364643
0.0,6,12.366268
-0.9375,4,12.367295
-0.96875,5,12.368548
0.0,6,12.370097
0.0,6,12.3714
-0.96875,5,12.372585
-0.9375,4,12.373473
0.0,6,12.375063
-0.9375,4,12.376155
0.0,6,12.378029
0.0,6,12.379431
-0.96875,5,12.380522
-0.96875,5,12.381632
0.0,6,12.38312
-0.96875,5,12.384395
-0.96875,5,12.385518
0.0,6,12.386957
-0.96875,5,12.388155
-0.9375,4,12.389044
0.0,6,12.390919
0.0,6,12.392428
0.0,6,12.394255
0.0,6,12.3956
-0.96875,5,12.396764
-0.9375,4,12.397665
0.0,6,12.399143
0.0,6,12.400589
0.0,6,12.401975
-0.9375,4,12.402913
-0.9375,4,12.404171
-0.96875,5,12.40529
0.0,6,12.406641
0.0,6,12.407948
0.0,6,12.409499
0.0,6,12.410799
-0.9375,4,12.41169
-0.9375,4,12.41258
0.0,6,12.414007
0.0,6,12.415306
0.0,6,12.416653
0.0,6,12.417949
-0.96875,5,12.419119
0.0,6,12.420476
0.0,6,12.421762
-0.96875,5,12.422911
0.0,6,12.424289
-0.96875,5,12.425385
0.0,6,12.426826
0.0,6,12.428117
-0.96875,5,12.429342
0.0,6,12.43064
-0.96875,5,12.431729
0.0,6,12.433262
-0.96875,5,12.434849
-0.96875,5,12.436091
0.0,6,12.437614
-0.96875,5,12.438745
0.0,6,12.440211
0.0,6,12.441533
-0.96875,5,12.442676
-0.9375,4,12.443602
-0.96875,5,12.465214
0.0,6,12.467626
-0.96875,5,12.469502
-0.96875,5,12.471145
0.0,6,12.473034
-0.96875,5,12.474437
0.0,6,12.476304
0.0,6,12.478327
-0.96875,5,12.480036
0.0,6,12.481613
-0.9375,4,12.482681
-0.96875,5,12.484087
0.0,6,12.48591
-0.96875,5,12.487266
0.0,6,12.488881
-0.9375,4,12.48995
0.0,6,12.491615
0.0,6,12.493333
-0.96875,5,12.49518
-0.96875,5,12.496712
-0.96875,5,12.498111
0.0,6,12.499767
-0.9375,4,12.500856
0.0,6,12.502426
0.0,6,12.504208
-0.96875,5,12.505498
-0.96875,5,12.506744
0.0,6,12.508282
0.0,6,12.510019
0.0,6,12.512076
0.0,6,12.513656
-0.96875,5,12.514971
-0.96875,5,12.516357
0.0,6,12.517871
-0.96875,5,12.519238
-0.9375,4,12.520304
0.0,6,12.521863
0.0,6,12.523368
0.0,6,12.524808
0.0,6,12.526474
-0.96875,5,12.528182
0.0,6,12.53
0.0,6,12.531528
0.0,6,12.533069
0.0,6,12.534723
0.0,6,12.536222
-0.96875,5,12.537556
-0.96875,5,12.538915
0.0,6,12.54044
0.0,6,12.541918
-0.96875,5,12.543112
-0.96875,5,12.544302
0.0,6,12.545833
-0.96875,5,12.546994
0.0,6,12.548431
0.0,6,12.549792
0.0,6,12.551249
-0.9375,4,12.552153
-0.96875,5,12.553268
0.0,6,12.554579
0.0,6,12.556024
0.0,6,12.55732
-0.96875,5,12.558482
-0.9375,4,12.55938
-0.96875,5,12.560568
0.0,6,12.562113
-0.9375,4,12.563081
-0.96875,5,12.564389
-0.96875,5,12.565601
0.0,6,12.566911
-0.96875,5,12.568074
0.0,6,12.569382
0.0,6,12.570826
0.0,6,12.572137
0.0,6,12.573497
-0.96875,5,12.5746
0.0,6,12.576273
0.0,6,12.577981
-0.9375,4,12.579206
0.0,6,12.580542
-0.9375,4,12.581535
-0.96875,5,12.582693
-0.9375,4,12.583639
0.0,6,12.585181
0.0,6,12.586885
-0.96875,5,12.588033
0.0,6,12.589339
0.0,6,12.590694
0.0,6,12.592237
0.0,6,12.593751
0.0,6,12.595559
-0.96875,5,12.596808
-0.9375,4,12.597815
-0.96875,5,12.599007
-0.96875,5,12.600256
-0.9375,4,12.601273
-0.9375,4,12.60229
-0.96875,5,12.60373
-0.9375,4,12.604655
0.0,6,12.606018
0.0,6,12.607951
0.0,6,12.609478
0.0,6,12.611192
0.0,6,12.612633
-0.9375,4,12.613647
0.0,6,12.614951
0.0,6,12.616324
-0.96875,5,12.617746
0.0,6,12.619223
0.0,6,12.620775
-0.96875,5,12.621917
0.0,6,12.623337
0.0,6,12.624942
0.0,6,12.626475
0.0,6,12.628345
0.0,6,12.629848
-0.96875,5,12.631085
-0.96875,5,12.632243
0.0,6,12.634083
-0.96875,5,12.635326
-0.96875,5,12.63666
0.0,6,12.638218
0.0,6,12.639643
-0.96875,5,12.640884
0.0,6,12.642518
0.0,6,12.644238
0.0,6,12.646032
-0.9375,4,12.647046
-0.96875,5,12.648334
0.0,6,12.649794
-0.96875,5,12.650966
-0.96875,5,12.652231
-0.9375,4,12.653313
0.0,6,12.654978
-0.96875,5,12.656212
-0.96875,5,12.657414
0.0,6,12.658985
-0.96875,5,12.660129
-0.96875,5,12.661242
0.0,6,12.662609
0.0,6,12.66401
0.0,6,12.665465
-0.96875,5,12.666689
-0.96875,5,12.667809
0.0,6,12.669244
0.0,6,12.670526
-0.9375,4,12.671413
-0.9375,4,12.672344
-0.96875,5,12.673575
-0.96875,5,12.67468
-0.96875,5,12.67578
-0.96875,5,12.676874
-0.96875,5,12.678098
-0.9375,4,12.678987
-0.9375,4,12.679873
0.0,6,12.681167
0.0,6,12.682592
0.0,6,12.683892
0.0,6,12.685246
-0.9375,4,12.686137
-0.9375,4,12.687101
-0.96875,5,12.688396
0.0,6,12.68968
0.0,6,12.691023
0.0,6,12.692386
0.0,6,12.693904
-0.9375,4,12.694795
-0.9375,4,12.695685
-0.96875,5,12.696852
0.0,6,12.698412
0.0,6,12.69998
-0.96875,5,12.701082
-0.96875,5,12.702305
0.0,6,12.703589
0.0,6,12.704918
-0.96875,5,12.706
-0.96875,5,12.707165
-0.96875,5,12.708254
-0.96875,5,12.709399
-0.96875,5,12.710658
0.0,6,12.712348
-0.96875,5,12.713871
0.0,6,12.715217
-0.96875,5,12.716324
0.0,6,12.717783
-0.96875,5,12.719072
